Raza,Sexo,Peso,Largo,Cintura,Color,Talla,Edad
peruano,macho,NA,28,NA,pintado,NA,55
peruano,macho,645.16,NA,19,blanco,sano,46
peruano,hembra,612.86,NA,17,marrón,sano,23
peruano,macho,788.1,32,NA,pintado,NA,65
andino,macho,817.32,26,19,rojizo,sano,28
peruano,hembra,NA,30,18,negro,NA,49
peruano,macho,742.7,24,NA,negro,NA,55
abisinio,macho,619.68,26,16,marrón oscuro,sano,28
peruano,hembra,623.14,26,NA,negro,NA,31
peruano,macho,967.87,23,NA,blanco,NA,48
peruano,macho,1033.81,31,20,negro,gordo,60
peruano,macho,808.36,31,19,negro,sano,33
abisinio,macho,555.21,21,NA,negro,NA,50
peruano,hembra,NA,26,19,negro,NA,33
andino,macho,626.88,28,NA,negro,NA,34
peruano,macho,NA,27,18,blanco,NA,51
andino,macho,743.61,29,17,negro,gordo,22
peruano,macho,756.37,22,NA,negro,NA,32
híbrido,macho,NA,21,24,pintado,NA,18
peruano,macho,784.42,NA,21,blanco,sano,65
peruano,hembra,775.15,NA,18,marrón,sano,25
abisinio,macho,NA,24,16,marrón oscuro,NA,64
peruano,macho,818.25,30,20,negro,sano,33
peruano,hembra,713.87,26,18,blanco,sano,56
andino,macho,868.56,26,17,blanco,gordo,59
peruano,macho,761.39,NA,20,blanco,sano,57
peruano,hembra,875.39,26,19,negro,sano,57
peruano,macho,NA,23,NA,blanco,NA,43
andino,macho,810.76,28,17,marrón,gordo,29
andino,hembra,734.76,25,17,tricolor,sano,50
híbrido,macho,710.98,37,NA,tricolor,NA,11
peruano,hembra,684.67,NA,NA,marrón,NA,58
peruano,hembra,760.21,29,18,blanco,sano,64
peruano,macho,867.95,31,20,marrón,sano,22
peruano,macho,901.08,NA,19,blanco,gordo,54
abisinio,macho,627.64,24,17,negro,sano,18
peruano,hembra,639.21,NA,18,negro,sano,19
híbrido,macho,673.53,NA,NA,tricolor,NA,57
peruano,macho,967.47,27,NA,pintado,NA,18
híbrido,macho,658.38,16,21,tricolor,flaco,64
peruano,macho,NA,27,19,negro,NA,66
peruano,hembra,665.26,19,17,marrón,sano,41
peruano,hembra,752.99,27,NA,blanco,NA,23
andino,macho,822.39,22,19,negro,sano,65
americano,macho,871.66,25,20,blanco,sano,30
peruano,macho,738.02,31,NA,pintado,NA,55
americano,macho,945.86,37,21,blanco,sano,45
peruano,macho,790.63,26,19,negro,sano,46
andino,macho,NA,25,18,negro,NA,40
americano,hembra,NA,NA,20,tricolor,NA,63
americano,hembra,995.9,28,18,marrón,gordo,54
peruano,macho,639.25,28,NA,negro,NA,20
andino,hembra,795.82,22,NA,negro,NA,44
peruano,hembra,643.45,26,18,blanco,sano,58
andino,macho,995.75,NA,NA,marrón,NA,24
americano,macho,931.14,NA,18,marrón,gordo,45
peruano,macho,851.51,NA,20,negro,sano,52
peruano,hembra,793.19,NA,NA,negro,NA,38
peruano,macho,743.3,NA,20,blanco,sano,57
andino,macho,982.5,NA,18,blanco,gordo,40
andino,hembra,677.18,NA,NA,marrón,NA,18
peruano,macho,756.49,26,NA,blanco,NA,26
andino,macho,890.86,24,17,blanco,gordo,37
abisinio,macho,NA,26,NA,pintado,NA,37
andino,hembra,747.14,24,15,blanco,gordo,36
peruano,macho,NA,NA,21,marrón,NA,51
peruano,macho,708.31,NA,20,negro,sano,37
peruano,macho,NA,26,NA,pintado,NA,51
peruano,macho,894.69,23,19,negro,sano,48
andino,hembra,586,28,NA,negro,NA,41
andino,hembra,731.56,24,NA,marrón,NA,34
peruano,hembra,624.96,NA,19,negro,sano,56
andino,macho,NA,27,NA,tricolor,NA,61
peruano,hembra,616.81,25,18,pintado,sano,44
andino,macho,805.71,NA,18,marrón,sano,18
híbrido,macho,599.12,NA,NA,pintado,NA,NA
andino,macho,671.32,NA,18,negro,sano,46
híbrido,macho,1413.66,NA,22,tricolor,gordo,57
peruano,hembra,NA,NA,18,marrón,NA,26
andino,macho,706.21,24,18,negro,sano,47
peruano,hembra,799.82,28,NA,blanco,NA,36
andino,hembra,718.8,25,16,tricolor,gordo,30
abisinio,macho,685.34,21,17,marrón oscuro,sano,18
híbrido,macho,948.55,29,NA,tricolor,NA,60
peruano,macho,713.02,NA,NA,blanco,NA,48
peruano,macho,615.31,25,20,blanco,sano,NA
híbrido,macho,821.22,23,NA,tricolor,NA,24
peruano,macho,801.38,29,21,negro,sano,24
peruano,hembra,716.12,25,17,blanco,gordo,14
andino,macho,NA,29,NA,tricolor,NA,54
híbrido,hembra,650.37,NA,16,tricolor,gordo,19
peruano,hembra,NA,25,NA,negro,NA,17
andino,hembra,729.71,NA,14,marrón,gordo,14
abisinio,macho,479.89,20,NA,gris,NA,18
peruano,macho,608.39,24,19,pintado,sano,15
peruano,macho,828.41,26,19,blanco,sano,23
peruano,macho,999.31,25,NA,marrón,NA,25
andino,hembra,640.76,NA,NA,blanco,NA,18
andino,macho,745.61,23,16,negro,gordo,49
peruano,hembra,706.53,23,17,negro,sano,28
peruano,macho,NA,30,20,blanco,NA,41
andino,macho,718.03,NA,17,negro,sano,47
andino,hembra,605.67,20,NA,negro,NA,38
andino,macho,888.86,30,NA,blanco,NA,59
peruano,hembra,535.64,22,18,blanco,sano,16
abisinio,macho,594.04,25,NA,pintado,NA,56
andino,macho,833.81,31,18,blanco,gordo,49
híbrido,macho,1163.64,28,22,marrón,sano,37
peruano,macho,727.91,26,21,blanco,sano,44
híbrido,macho,NA,20,18,tricolor,NA,38
peruano,hembra,688.91,21,NA,negro,NA,39
peruano,hembra,812.14,25,17,blanco,gordo,35
peruano,macho,807.03,NA,NA,blanco,NA,62
peruano,hembra,657.64,26,18,pintado,sano,63
americano,macho,1059.14,33,NA,blanco,NA,28
híbrido,hembra,1044.91,NA,21,blanco,sano,49
híbrido,hembra,875.42,17,22,tricolor,sano,36
híbrido,hembra,729.91,NA,15,tricolor,gordo,18
andino,macho,720.22,26,16,negro,gordo,15
peruano,hembra,689.96,NA,19,marrón,sano,42
andino,macho,748.01,21,NA,negro,NA,33
peruano,hembra,711.07,NA,NA,negro,NA,15
abisinio,macho,633.85,NA,16,negro,gordo,37
andino,macho,770.88,25,17,negro,gordo,59
andino,macho,NA,25,NA,blanco,NA,25
peruano,macho,818.78,27,NA,marrón,NA,32
peruano,macho,NA,23,20,blanco,NA,13
andino,macho,762.19,31,18,blanco,sano,48
abisinio,macho,665.15,NA,17,marrón oscuro,sano,58
andino,hembra,909.36,25,NA,negro,NA,14
andino,macho,800.9,30,18,tricolor,gordo,30
peruano,hembra,NA,24,NA,blanco,NA,50
peruano,macho,974.72,NA,19,blanco,gordo,27
andino,hembra,805.04,25,17,negro,gordo,22
peruano,macho,685.75,26,19,blanco,sano,65
híbrido,hembra,1141.56,24,24,blanco,sano,25
híbrido,macho,956.12,NA,19,tricolor,gordo,13
peruano,hembra,766.41,29,18,blanco,sano,42
híbrido,hembra,1060.48,19,21,tricolor,sano,54
híbrido,macho,914.52,22,NA,blanco,NA,23
peruano,macho,839.34,26,21,blanco,sano,58
peruano,macho,NA,23,20,blanco,NA,15
peruano,macho,781,NA,20,pintado,sano,57
peruano,macho,852.41,27,21,blanco,sano,37
peruano,hembra,NA,29,NA,blanco,NA,43
abisinio,macho,NA,NA,16,pintado,NA,28
peruano,hembra,636.81,26,18,marrón,sano,44
peruano,hembra,797.17,NA,18,negro,sano,12
andino,macho,712.23,28,NA,tricolor,NA,56
andino,macho,725.59,22,19,tricolor,sano,31
peruano,hembra,857.84,NA,18,blanco,gordo,62
híbrido,hembra,415.96,NA,NA,pintado,NA,27
andino,macho,NA,26,19,blanco,NA,30
abisinio,macho,471.43,23,14,gris,sano,36
peruano,hembra,845.99,31,18,blanco,sano,45
peruano,hembra,627.34,24,NA,blanco,NA,37
peruano,hembra,734.9,27,18,pintado,sano,27
peruano,macho,856.93,27,21,blanco,sano,38
peruano,macho,638.49,26,20,negro,sano,38
andino,macho,731.95,28,16,blanco,gordo,31
andino,macho,NA,25,NA,marrón,NA,30
andino,macho,NA,23,17,rojizo,NA,34
americano,macho,849.37,24,NA,blanco,NA,62
peruano,macho,1070.3,NA,19,marrón,gordo,27
peruano,hembra,560.49,32,16,negro,sano,30
peruano,hembra,762.98,27,16,negro,gordo,51
andino,hembra,636.36,26,15,blanco,gordo,42
peruano,hembra,778.68,27,18,pintado,sano,23
peruano,macho,879.73,NA,20,pintado,sano,43
peruano,hembra,785.78,NA,17,blanco,gordo,30
abisinio,macho,646.99,23,17,pintado,sano,25
peruano,macho,757.17,NA,NA,marrón,NA,40
abisinio,macho,623.31,23,NA,marrón oscuro,NA,29
peruano,hembra,761.62,24,19,blanco,sano,21
peruano,hembra,745.61,NA,18,pintado,sano,36
andino,hembra,NA,23,16,rojizo,NA,14
peruano,hembra,NA,NA,NA,blanco,NA,27
peruano,hembra,893.94,NA,19,marrón,gordo,33
híbrido,hembra,852.49,20,18,tricolor,gordo,57
peruano,hembra,824.72,30,18,negro,sano,49
peruano,macho,1025.45,NA,20,blanco,gordo,27
peruano,macho,832.15,28,NA,blanco,NA,31
peruano,hembra,719.99,25,20,blanco,sano,19
peruano,macho,892.66,25,19,blanco,sano,39
peruano,macho,NA,24,20,blanco,NA,13
peruano,hembra,833.05,NA,18,pintado,gordo,21
peruano,macho,822.52,25,21,marrón,sano,49
peruano,hembra,682.01,21,18,marrón,sano,61
peruano,macho,853.87,26,19,marrón,sano,39
peruano,hembra,701.82,24,NA,negro,NA,49
abisinio,macho,546.48,26,NA,negro,NA,53
peruano,hembra,NA,24,18,blanco,NA,41
peruano,hembra,697.57,23,19,marrón,sano,14
peruano,hembra,NA,22,19,pintado,NA,42
peruano,macho,958.13,30,NA,negro,NA,47
abisinio,macho,651.29,22,17,negro,sano,62
peruano,hembra,NA,24,19,marrón,NA,25
peruano,hembra,684.02,26,18,negro,sano,21
peruano,macho,NA,27,21,blanco,NA,36
americano,hembra,NA,NA,NA,blanco,NA,12
abisinio,macho,576.87,24,15,gris,gordo,51
híbrido,macho,821.1,31,NA,pintado,NA,26
peruano,hembra,574.73,NA,18,marrón,sano,30
peruano,hembra,NA,27,18,negro,NA,25
andino,macho,919.94,27,18,negro,gordo,60
andino,hembra,NA,20,19,negro,NA,20
andino,hembra,713.15,24,16,tricolor,gordo,41
andino,macho,902.03,24,NA,negro,NA,17
andino,macho,781.08,23,15,negro,gordo,64
americano,macho,721.04,NA,18,blanco,sano,25
andino,macho,635.97,23,17,negro,sano,53
peruano,macho,984.46,27,NA,blanco,NA,44
peruano,macho,992.91,NA,NA,blanco,NA,34
andino,hembra,732.92,NA,16,negro,gordo,43
híbrido,macho,NA,31,25,blanco,NA,35
peruano,macho,832.06,30,NA,blanco,NA,27
andino,hembra,822.36,NA,17,negro,gordo,58
andino,macho,1030.08,24,18,marrón,gordo,36
peruano,hembra,602.69,25,18,negro,sano,33
peruano,macho,773.93,29,NA,blanco,NA,25
andino,macho,837.28,NA,17,rojizo,gordo,32
andino,macho,734.73,NA,17,rojizo,sano,64
peruano,hembra,783.97,26,16,blanco,gordo,35
andino,macho,732.61,25,18,blanco,sano,16
peruano,macho,735.45,NA,19,negro,sano,NA
americano,macho,851.22,24,21,marrón,sano,38
peruano,macho,822.25,31,NA,blanco,NA,36
peruano,hembra,NA,NA,18,blanco,NA,55
americano,macho,NA,31,NA,gris,NA,37
peruano,hembra,687.26,25,16,pintado,gordo,22
peruano,hembra,710.9,NA,18,blanco,sano,31
peruano,hembra,640.5,25,19,negro,sano,18
peruano,hembra,999.89,23,NA,marrón,NA,22
andino,macho,737.77,28,17,marrón,gordo,21
andino,macho,775.92,NA,NA,tricolor,NA,43
peruano,hembra,601.58,NA,NA,marrón,NA,19
abisinio,hembra,546.1,21,17,marrón oscuro,sano,16
híbrido,hembra,1178.68,31,22,blanco,sano,52
peruano,hembra,637.94,NA,18,blanco,sano,30
andino,hembra,662.74,21,NA,negro,NA,52
andino,macho,NA,27,NA,negro,NA,32
andino,hembra,747.91,21,16,blanco,gordo,28
andino,macho,890.23,25,19,negro,sano,52
peruano,hembra,582.18,24,19,blanco,sano,36
híbrido,hembra,NA,33,NA,marrón,NA,51
abisinio,macho,506.18,23,17,negro,sano,36
peruano,macho,959.47,28,NA,blanco,NA,25
andino,macho,NA,20,NA,negro,NA,47
abisinio,macho,684.49,21,16,marrón oscuro,gordo,33
peruano,macho,877.79,28,20,blanco,sano,57
peruano,macho,882.98,29,20,negro,sano,36
híbrido,macho,806.36,26,19,pintado,sano,21
americano,macho,921.57,34,20,marrón,sano,33
peruano,hembra,663.02,NA,18,negro,sano,16
peruano,macho,680.92,NA,20,blanco,sano,21
peruano,macho,NA,25,NA,negro,NA,26
andino,macho,863.08,25,18,marrón,gordo,16
andino,hembra,711.04,21,15,marrón,gordo,26
abisinio,macho,497.9,NA,NA,marrón oscuro,NA,14
andino,hembra,778.32,24,16,marrón,gordo,30
peruano,macho,1074.13,NA,20,pintado,gordo,59
andino,hembra,688.16,NA,16,blanco,gordo,44
andino,macho,994.5,27,18,rojizo,gordo,63
andino,hembra,817.99,23,16,blanco,gordo,34
peruano,macho,685.66,25,NA,negro,NA,16
peruano,hembra,697.4,24,19,negro,sano,39
peruano,hembra,676.07,NA,17,pintado,sano,56
peruano,macho,NA,26,18,negro,NA,32
peruano,macho,NA,NA,20,negro,NA,14
híbrido,hembra,860.62,NA,21,tricolor,sano,43
híbrido,macho,744.28,NA,13,tricolor,obeso,35
peruano,hembra,757.65,25,NA,negro,NA,53
peruano,hembra,NA,21,20,negro,NA,13
peruano,hembra,624.22,27,19,negro,sano,38
andino,macho,893.1,28,18,rojizo,gordo,52
americano,macho,1052.79,28,21,blanco,sano,19
peruano,macho,890.32,27,20,negro,sano,13
peruano,macho,NA,30,21,negro,NA,15
peruano,macho,930.29,29,NA,negro,NA,62
peruano,macho,809.7,NA,19,blanco,sano,34
peruano,hembra,806.63,25,NA,negro,NA,41
andino,macho,NA,22,NA,negro,NA,18
peruano,hembra,NA,29,NA,marrón,NA,57
peruano,macho,775.4,26,NA,pintado,NA,24
peruano,hembra,596.96,23,17,blanco,sano,46
andino,macho,760.06,31,NA,rojizo,NA,54
híbrido,macho,985.57,25,NA,tricolor,NA,18
peruano,macho,650.56,26,19,marrón,sano,31
andino,hembra,731.69,23,NA,negro,NA,12
peruano,hembra,666.47,26,NA,marrón,NA,17
andino,macho,854.59,30,18,blanco,sano,22
abisinio,macho,594.88,NA,17,negro,sano,18
peruano,hembra,796.97,NA,19,pintado,sano,54
híbrido,hembra,NA,25,NA,pintado,NA,38
híbrido,macho,1240.91,27,28,blanco,sano,13
peruano,hembra,662.43,19,NA,pintado,NA,59
peruano,hembra,661.42,27,NA,pintado,NA,55
peruano,hembra,768.16,24,NA,blanco,NA,32
peruano,macho,719.2,23,18,negro,sano,40
peruano,hembra,520.64,18,NA,blanco,NA,38
peruano,hembra,NA,28,18,blanco,NA,63
andino,hembra,758.73,22,15,blanco,obeso,32
híbrido,macho,1472.85,34,18,marrón,obeso,51
andino,hembra,710.05,NA,17,negro,sano,57
andino,macho,691.17,28,20,negro,sano,29
peruano,macho,675.11,32,19,negro,sano,25
peruano,macho,551.24,NA,NA,blanco,NA,21
andino,macho,NA,23,18,marrón,NA,60
andino,macho,849.94,30,17,negro,gordo,17
peruano,hembra,676.46,23,17,negro,sano,36
andino,macho,963,23,18,blanco,gordo,26
peruano,hembra,639.02,27,18,pintado,sano,59
andino,hembra,760.24,NA,NA,negro,NA,48
peruano,macho,814.2,26,21,blanco,sano,24
andino,hembra,777.94,NA,NA,rojizo,NA,21
andino,hembra,753.89,22,17,negro,gordo,25
andino,hembra,672.97,25,NA,negro,NA,25
peruano,hembra,614.5,26,NA,marrón,NA,37
andino,macho,908.99,NA,NA,marrón,NA,56
peruano,hembra,758.14,31,19,blanco,sano,14
andino,hembra,943.33,25,17,negro,gordo,49
peruano,macho,655.76,26,20,blanco,sano,17
híbrido,hembra,771.06,27,NA,tricolor,NA,46
andino,macho,779.06,24,18,negro,sano,33
híbrido,macho,1392.08,26,22,blanco,gordo,29
híbrido,hembra,1049.36,NA,17,blanco,obeso,62
peruano,macho,951.5,29,17,blanco,gordo,34
andino,hembra,592.31,22,16,blanco,sano,54
peruano,hembra,NA,27,NA,marrón,NA,29
andino,hembra,772.63,23,16,marrón,gordo,56
andino,hembra,769.92,23,16,blanco,gordo,33
americano,hembra,612.15,27,20,negro,sano,43
andino,macho,NA,27,17,negro,NA,16
peruano,hembra,617.31,28,19,negro,sano,30
peruano,macho,929.85,24,NA,blanco,NA,26
híbrido,macho,1358.53,NA,19,tricolor,obeso,50
peruano,hembra,845.05,25,NA,blanco,NA,44
andino,macho,666.21,27,NA,blanco,NA,54
andino,macho,873.73,21,NA,marrón,NA,25
peruano,macho,835.76,28,NA,blanco,NA,65
peruano,hembra,707.03,NA,NA,blanco,NA,21
abisinio,macho,561.51,22,17,marrón oscuro,sano,36
peruano,macho,729.5,25,19,blanco,sano,37
peruano,macho,NA,26,21,negro,NA,46
peruano,macho,895.62,NA,20,marrón,sano,31
peruano,macho,675.02,26,19,blanco,sano,43
andino,macho,741.78,28,NA,blanco,NA,40
peruano,hembra,680.85,NA,16,blanco,gordo,59
peruano,macho,675.06,24,NA,blanco,NA,26
híbrido,macho,NA,18,18,tricolor,NA,15
abisinio,macho,576.58,NA,17,marrón oscuro,sano,54
peruano,hembra,913.03,24,18,negro,gordo,35
peruano,macho,877.67,26,20,marrón,sano,57
peruano,macho,930.08,NA,21,blanco,sano,24
peruano,macho,592.99,21,NA,negro,NA,65
andino,macho,656.27,28,18,blanco,sano,59
peruano,hembra,NA,25,16,pintado,NA,45
abisinio,macho,NA,25,NA,gris,NA,42
americano,macho,1067.67,30,NA,negro,NA,41
peruano,hembra,660.44,23,17,blanco,sano,53
peruano,macho,855.57,31,20,marrón,sano,26
peruano,macho,881.78,28,21,negro,sano,21
peruano,macho,746.32,26,18,blanco,sano,63
peruano,hembra,539.87,NA,18,negro,sano,29
andino,macho,775,30,NA,negro,NA,19
peruano,macho,794.1,NA,19,blanco,sano,18
americano,macho,905.09,28,22,marrón,sano,59
abisinio,macho,628.29,25,NA,pintado,NA,13
peruano,macho,936.68,22,19,blanco,sano,39
peruano,hembra,712.24,30,NA,blanco,NA,28
peruano,macho,807.45,28,18,marrón,sano,59
peruano,hembra,708.77,NA,20,blanco,sano,33
andino,hembra,637.49,24,15,negro,gordo,26
híbrido,macho,1271.14,35,17,tricolor,obeso,NA
peruano,macho,726.6,NA,21,blanco,sano,32
peruano,macho,694.14,27,20,blanco,sano,15
peruano,macho,857.4,29,NA,blanco,NA,45
peruano,hembra,821.96,30,NA,blanco,NA,25
peruano,macho,826.55,33,20,blanco,sano,53
híbrido,hembra,404.61,24,NA,tricolor,NA,34
andino,hembra,753.91,20,17,blanco,gordo,23
abisinio,macho,605.61,22,16,marrón oscuro,sano,39
peruano,hembra,757.71,NA,19,marrón,sano,47
híbrido,macho,NA,26,21,pintado,NA,20
americano,macho,684.19,NA,20,blanco,sano,17
andino,hembra,716.26,NA,NA,negro,NA,38
peruano,macho,1091.25,29,NA,blanco,NA,22
andino,macho,684.92,NA,NA,negro,NA,45
abisinio,macho,550.27,22,17,negro,sano,56
abisinio,macho,547.93,28,16,marrón oscuro,sano,34
peruano,hembra,693.49,23,19,negro,sano,25
peruano,hembra,997.43,NA,19,pintado,gordo,10
americano,macho,922.82,30,NA,blanco,NA,45
peruano,hembra,549.15,NA,NA,pintado,NA,43
abisinio,macho,503.28,22,17,gris,sano,29
peruano,macho,706.66,29,19,blanco,sano,63
peruano,hembra,NA,NA,18,negro,NA,47
andino,hembra,624.85,NA,18,blanco,sano,27
peruano,hembra,733.71,25,18,blanco,sano,17
híbrido,hembra,594.78,NA,18,marrón,sano,31
andino,macho,929.97,26,19,tricolor,gordo,40
andino,macho,577.44,26,NA,marrón,NA,53
peruano,macho,977.38,27,NA,blanco,NA,26
peruano,macho,NA,26,18,negro,NA,56
americano,macho,827.8,32,20,negro,sano,56
peruano,hembra,626.63,24,NA,blanco,NA,25
peruano,hembra,650.17,NA,16,negro,sano,18
andino,macho,855.65,NA,18,blanco,gordo,41
híbrido,macho,820.91,NA,21,tricolor,sano,39
peruano,macho,654.34,28,NA,blanco,NA,28
peruano,macho,706.01,23,21,negro,sano,22
peruano,hembra,699.13,22,18,blanco,sano,32
peruano,hembra,791.91,24,NA,negro,NA,62
peruano,macho,579.08,26,NA,pintado,NA,45
peruano,macho,1003.73,NA,19,negro,gordo,40
peruano,hembra,733.32,27,19,blanco,sano,41
andino,macho,821.28,NA,19,negro,sano,21
andino,macho,806.41,27,NA,blanco,NA,34
peruano,hembra,740.76,NA,17,negro,sano,21
peruano,macho,976.8,27,NA,blanco,NA,58
abisinio,macho,611.1,21,17,marrón oscuro,sano,63
peruano,hembra,744.76,24,18,negro,sano,36
peruano,macho,931.1,28,18,blanco,gordo,11
abisinio,macho,543.99,26,15,gris,sano,27
peruano,macho,879.99,NA,20,negro,sano,55
peruano,macho,876.05,28,20,negro,sano,16
peruano,hembra,784.6,28,19,blanco,sano,28
americano,macho,1127.65,NA,23,gris,sano,25
peruano,macho,923.41,25,22,blanco,sano,45
andino,macho,767.75,26,NA,rojizo,NA,14
peruano,macho,826.01,NA,18,blanco,sano,50
americano,macho,1215.82,24,26,gris,sano,22
andino,macho,719.57,27,17,negro,sano,60
peruano,hembra,NA,25,18,marrón,NA,47
peruano,macho,NA,NA,20,negro,NA,45
peruano,hembra,733.63,28,17,blanco,sano,40
andino,hembra,NA,28,17,negro,NA,24
híbrido,hembra,535.3,17,19,pintado,sano,32
híbrido,hembra,887.81,15,20,tricolor,sano,62
híbrido,hembra,936.92,23,20,tricolor,sano,25
americano,hembra,703.26,27,20,blanco,sano,36
híbrido,macho,NA,24,18,blanco,NA,36
andino,macho,798.67,27,NA,blanco,NA,45
peruano,macho,776.29,31,NA,negro,NA,37
peruano,macho,NA,NA,20,marrón,NA,17
andino,macho,821.74,23,NA,rojizo,NA,23
peruano,macho,922.76,25,20,blanco,sano,23
peruano,hembra,662.63,24,18,pintado,sano,54
peruano,hembra,668.04,26,17,marrón,sano,17
abisinio,hembra,529.2,21,NA,gris,NA,58
andino,macho,NA,25,18,negro,NA,22
andino,macho,948.66,24,NA,tricolor,NA,11
peruano,macho,926.86,29,21,marrón,sano,53
andino,hembra,650.57,25,18,marrón,sano,47
andino,macho,803.63,26,NA,blanco,NA,26
peruano,hembra,566.19,26,16,blanco,sano,21
peruano,hembra,692.05,26,18,marrón,sano,11
peruano,hembra,747.25,23,17,blanco,sano,18
andino,macho,829.14,NA,NA,marrón,NA,42
andino,hembra,778.29,24,16,blanco,gordo,40
peruano,hembra,680.8,NA,NA,marrón,NA,63
andino,macho,848.89,NA,19,rojizo,sano,37
peruano,hembra,602.79,25,19,marrón,sano,36
peruano,hembra,847.2,25,17,blanco,gordo,24
andino,hembra,615.14,20,16,blanco,sano,47
peruano,hembra,641.13,29,19,blanco,sano,39
peruano,macho,907.78,23,21,negro,sano,58
peruano,hembra,740.82,29,NA,blanco,NA,58
americano,macho,781.06,31,20,tricolor,sano,23
peruano,hembra,511.77,NA,19,pintado,flaco,55
abisinio,macho,NA,22,NA,gris,NA,36
andino,macho,644.65,30,NA,negro,NA,58
peruano,macho,NA,29,19,pintado,NA,38
andino,macho,754.69,NA,NA,blanco,NA,42
andino,macho,NA,29,18,blanco,NA,49
peruano,hembra,NA,25,18,blanco,NA,41
peruano,hembra,NA,24,19,blanco,NA,27
americano,macho,1146.16,30,23,blanco,sano,63
andino,hembra,734.21,23,NA,blanco,NA,47
peruano,macho,897.95,NA,NA,blanco,NA,52
americano,hembra,952.12,27,NA,marrón,NA,46
andino,hembra,775.48,21,18,tricolor,sano,44
peruano,macho,NA,26,19,pintado,NA,52
peruano,macho,692.2,29,20,pintado,sano,18
andino,macho,NA,23,19,negro,NA,39
híbrido,macho,934.75,34,19,tricolor,sano,24
peruano,macho,961.86,23,NA,blanco,NA,54
peruano,hembra,608.5,24,18,negro,sano,35
andino,macho,630.94,26,18,blanco,sano,22
híbrido,hembra,751.56,24,19,tricolor,sano,65
peruano,hembra,719.09,NA,20,blanco,sano,61
peruano,hembra,770.89,NA,19,pintado,sano,21
abisinio,macho,600.01,25,16,marrón oscuro,sano,18
peruano,hembra,812.6,NA,18,negro,sano,55
peruano,hembra,756.64,NA,17,pintado,sano,30
peruano,hembra,667.08,30,NA,blanco,NA,34
andino,macho,771.3,25,17,blanco,gordo,60
peruano,hembra,636.26,27,17,blanco,sano,27
abisinio,macho,708.63,22,17,pintado,gordo,13
peruano,macho,732.21,28,20,blanco,sano,47
peruano,hembra,716.66,NA,17,blanco,sano,37
abisinio,macho,606.02,24,17,gris,sano,59
peruano,hembra,637.04,NA,17,marrón,sano,35
andino,macho,726.19,NA,18,blanco,sano,54
híbrido,hembra,551.23,29,15,tricolor,sano,43
abisinio,macho,511.27,22,17,negro,sano,31
peruano,hembra,NA,25,NA,blanco,NA,17
peruano,macho,921.34,32,20,pintado,sano,38
abisinio,macho,456.88,27,15,negro,sano,50
peruano,macho,552.78,23,NA,negro,NA,54
andino,macho,NA,21,17,negro,NA,30
híbrido,hembra,947.5,21,NA,pintado,NA,36
peruano,macho,903.61,NA,19,blanco,sano,30
híbrido,macho,1313.83,NA,23,tricolor,sano,25
peruano,hembra,761.84,NA,18,blanco,sano,18
andino,macho,801.74,25,18,negro,gordo,40
peruano,macho,NA,29,NA,pintado,NA,11
peruano,macho,961.94,24,20,marrón,sano,36
peruano,macho,882.45,NA,21,pintado,sano,30
peruano,macho,735.54,27,NA,marrón,NA,28
peruano,macho,691.46,25,19,blanco,sano,63
peruano,macho,946.76,30,19,marrón,sano,26
americano,macho,1017.84,33,21,negro,sano,38
